RETAIL,CATEGORIA,Date,Impressions,Clicks,CTR,Unique Visitors,Frequency,Spend,Units,Sales,ROAS,Month,Day,New Impressions,Unit Cost,Best Practice
WM,cuaresma,2023-03-08,728,69,0.09478021978021978,262.0,2.7786,523.08,53,2184.5,4.18,3,8,728000,41.216981132075475,No BP
WM,cuaresma,2023-03-09,821,69,0.08404384896467722,308.0,2.6656,523.08,39,1687.5,3.23,3,9,821000,43.26923076923077,No BP
WM,cuaresma,2023-03-10,791,68,0.08596713021491782,254.0,3.1142,523.08,56,2459.5,4.7,3,10,791000,43.919642857142854,No BP
WM,cuaresma,2023-03-11,1022,70,0.0684931506849315,340.0,3.0059,523.08,43,1872.0,3.58,3,11,1022000,43.53488372093023,No BP
WM,cuaresma,2023-03-12,789,68,0.08618504435994931,271.0,2.9114,523.08,55,2176.5,4.16,3,12,789000,39.57272727272727,No BP
WM,cuaresma,2023-03-13,701,66,0.09415121255349501,224.0,3.1295,523.08,48,1945.5,3.72,3,13,701000,40.53125,No BP
WM,cuaresma,2023-03-14,1051,82,0.0780209324452902,290.0,3.6241,600.0,70,2621.5,4.37,3,14,1051000,37.45,No BP
WM,cuaresma,2023-03-15,1486,79,0.0531628532974428,505.0,2.9426,650.0,60,2440.5,3.75,3,15,1486000,40.675,No BP
WM,cuaresma,2023-03-16,851,77,0.09048178613396005,290.0,2.9345,650.0,63,2774.5,4.27,3,16,851000,44.03968253968254,No BP
WM,cuaresma,2023-03-17,970,73,0.07525773195876288,310.0,3.129,588.2,68,2867.0,4.87,3,17,970000,42.161764705882355,No BP
WM,cuaresma,2023-03-18,971,75,0.07723995880535531,317.0,3.0631,588.2,84,3257.0,5.54,3,18,971000,38.773809523809526,No BP
WM,cuaresma,2023-03-19,744,73,0.09811827956989247,230.0,3.2348,588.2,61,2229.0,3.79,3,19,744000,36.540983606557376,No BP
WM,cuaresma,2023-03-20,904,72,0.07964601769911504,288.0,3.1389,588.2,83,2877.5,4.89,3,20,904000,34.66867469879518,No BP
WM,cuaresma,2023-03-21,910,73,0.08021978021978023,326.0,2.7914,588.2,78,2858.5,4.86,3,21,910000,36.6474358974359,No BP
WM,cuaresma,2023-03-22,739,73,0.09878213802435724,248.0,2.9798,588.2,64,2635.0,4.48,3,22,739000,41.171875,No BP
WM,cuaresma,2023-03-23,615,70,0.11382113821138211,200.0,3.075,588.2,92,3940.0,6.7,3,23,615000,42.82608695652174,No BP
WM,cuaresma,2023-03-24,965,70,0.07253886010362694,313.0,3.0831,588.2,63,2647.5,4.5,3,24,965000,42.023809523809526,No BP
WM,cuaresma,2023-03-25,847,70,0.08264462809917356,273.0,3.1026,588.2,76,3235.0,5.5,3,25,847000,42.56578947368421,No BP
WM,cuaresma,2023-03-26,927,70,0.07551240560949299,271.0,3.4207,588.2,79,2845.0,4.84,3,26,927000,36.0126582278481,No BP
WM,cuaresma,2023-03-27,841,70,0.08323424494649227,292.0,2.8801,588.2,57,2258.0,3.84,3,27,841000,39.6140350877193,No BP
WM,cuaresma,2023-03-28,892,69,0.0773542600896861,304.0,2.9342,588.2,93,3806.0,6.47,3,28,892000,40.924731182795696,No BP
WM,cuaresma,2023-03-29,805,69,0.08571428571428572,268.0,3.0037,588.2,67,2616.0,4.45,3,29,805000,39.04477611940298,No BP
WM,cuaresma,2023-03-30,632,70,0.11075949367088607,226.0,2.7965,588.2,70,2578.5,4.38,3,30,632000,36.83571428571429,No BP
WM,cuaresma,2023-03-31,598,52,0.08695652173913043,212.0,2.8208,447.58,68,2869.0,6.41,3,31,598000,42.19117647058823,No BP
WM,cuaresma,2023-03-02,1933,27,0.01396792550439731,763.0,2.5334,153.85,21,1311.0,8.52,3,2,1933000,62.42857142857143,No BP
WM,cuaresma,2023-03-03,1753,25,0.01426126640045636,885.0,1.9808,153.85,10,809.0,5.26,3,3,1753000,80.9,No BP
WM,cuaresma,2023-03-04,1294,26,0.02009273570324575,695.0,1.8619,153.85,18,985.5,6.41,3,4,1294000,54.75,No BP
WM,cuaresma,2023-03-05,1519,26,0.017116524028966424,754.0,2.0146,153.85,12,812.5,5.28,3,5,1519000,67.70833333333333,No BP
WM,cuaresma,2023-03-06,2285,25,0.010940919037199124,1089.0,2.0983,153.85,20,982.5,6.39,3,6,2285000,49.125,No BP
WM,cuaresma,2023-03-07,5485,68,0.012397447584320875,2166.0,2.5323,461.54,30,2342.5,5.08,3,7,5485000,78.08333333333333,No BP
WM,cuaresma,2023-03-08,10447,101,0.009667847228869531,2325.0,4.4933,461.54,44,2564.5,5.56,3,8,10447000,58.28409090909091,No BP
WM,cuaresma,2023-03-09,5439,58,0.010663724949439235,1377.0,3.9499,461.54,43,2606.5,5.65,3,9,5439000,60.616279069767444,No BP
WM,cuaresma,2023-03-10,4757,61,0.012823207904141265,1064.0,4.4709,461.54,26,1687.0,3.66,3,10,4757000,64.88461538461539,No BP
WM,cuaresma,2023-03-11,5249,73,0.013907410935416269,1157.0,4.5367,461.54,22,1533.5,3.32,3,11,5249000,69.70454545454545,No BP
WM,cuaresma,2023-03-12,6277,78,0.012426318304922733,1337.0,4.6948,461.54,35,2131.5,4.62,3,12,6277000,60.9,No BP
WM,cuaresma,2023-03-13,6363,85,0.013358478705013358,1352.0,4.7064,561.54,47,2937.5,5.23,3,13,6363000,62.5,No BP
WM,cuaresma,2023-03-14,7259,80,0.011020801763328283,1545.0,4.6984,574.36,58,3286.0,5.72,3,14,7259000,56.6551724137931,No BP
WM,cuaresma,2023-03-15,10027,117,0.011668495063329011,2000.0,5.0135,877.39,49,3219.0,3.67,3,15,10027000,65.6938775510204,No BP
WM,cuaresma,2023-03-16,10305,101,0.00980106744298884,1948.0,5.29,877.39,43,2827.5,3.22,3,16,10305000,65.75581395348837,No BP
WM,cuaresma,2023-03-17,7655,79,0.010320052253429132,1499.0,5.1067,571.39,31,1825.5,3.19,3,17,7655000,58.88709677419355,No BP
WM,cuaresma,2023-03-18,6315,83,0.013143309580364212,1304.0,4.8428,571.39,58,3970.0,6.95,3,18,6315000,68.44827586206897,No BP
WM,cuaresma,2023-03-19,6856,86,0.012543757292882146,1331.0,5.151,571.39,37,2357.0,4.13,3,19,6856000,63.7027027027027,No BP
WM,cuaresma,2023-03-20,8309,84,0.010109519797809604,1519.0,5.47,571.39,47,2710.5,4.74,3,20,8309000,57.670212765957444,No BP
WM,cuaresma,2023-03-21,6377,82,0.012858710992629764,1228.0,5.193,571.39,52,3103.5,5.43,3,21,6377000,59.68269230769231,No BP
WM,cuaresma,2023-03-22,6936,85,0.012254901960784314,1374.0,5.048,571.39,58,3467.0,6.07,3,22,6936000,59.775862068965516,No BP
WM,cuaresma,2023-03-23,6484,86,0.01326341764342998,1372.0,4.7259,571.39,31,2078.5,3.64,3,23,6484000,67.04838709677419,No BP
WM,cuaresma,2023-03-24,5290,74,0.013988657844990548,1069.0,4.9486,571.39,37,2494.0,4.36,3,24,5290000,67.4054054054054,No BP
WM,cuaresma,2023-03-25,5030,73,0.014512922465208748,1016.0,4.9508,571.39,39,2204.5,3.86,3,25,5030000,56.52564102564103,No BP
WM,cuaresma,2023-03-26,7237,73,0.010087052646124084,1429.0,5.0644,571.39,53,3201.0,5.6,3,26,7237000,60.39622641509434,No BP
WM,cuaresma,2023-03-27,6575,75,0.011406844106463879,1395.0,4.7133,571.39,41,2449.0,4.29,3,27,6575000,59.73170731707317,No BP
WM,cuaresma,2023-03-28,6923,77,0.011122345803842264,1421.0,4.8719,571.39,40,2294.5,4.02,3,28,6923000,57.3625,No BP
WM,cuaresma,2023-03-29,7460,74,0.009919571045576408,1577.0,4.7305,571.39,39,2451.5,4.29,3,29,7460000,62.85897435897436,No BP
WM,cuaresma,2023-03-30,6643,71,0.01068794219479151,1323.0,5.0212,571.39,57,3479.5,6.09,3,30,6643000,61.04385964912281,No BP
WM,cuaresma,2023-03-31,5022,78,0.015531660692951015,972.0,5.1667,571.39,46,2967.0,5.19,3,31,5022000,64.5,No BP
WM,cuaresma,2023-03-02,591,16,0.02707275803722504,417.0,1.4173,153.85,9,715.5,4.65,3,2,591000,79.5,No BP
WM,cuaresma,2023-03-03,253,17,0.06719367588932806,161.0,1.5714,153.85,9,713.0,4.63,3,3,253000,79.22222222222223,No BP
WM,cuaresma,2023-03-04,225,16,0.07111111111111111,161.0,1.3975,153.85,9,745.0,4.84,3,4,225000,82.77777777777777,No BP
WM,cuaresma,2023-03-05,447,16,0.035794183445190156,329.0,1.3587,153.85,6,450.0,2.92,3,5,447000,75.0,No BP
WM,cuaresma,2023-03-06,542,17,0.03136531365313653,367.0,1.4768,153.85,14,941.0,6.12,3,6,542000,67.21428571428571,No BP
WM,cuaresma,2023-03-07,752,15,0.0199468085106383,531.0,1.4162,153.85,11,651.0,4.23,3,7,752000,59.18181818181818,No BP
WM,cuaresma,2023-03-08,321,15,0.04672897196261682,227.0,1.4141,153.85,8,584.0,3.8,3,8,321000,73.0,No BP
WM,cuaresma,2023-03-09,400,15,0.0375,299.0,1.3378,153.85,20,1491.0,9.69,3,9,400000,74.55,No BP
WM,cuaresma,2023-03-10,415,15,0.03614457831325301,316.0,1.3133,153.85,11,785.0,5.1,3,10,415000,71.36363636363636,No BP
WM,cuaresma,2023-03-11,272,16,0.058823529411764705,201.0,1.3532,153.85,12,1037.0,6.74,3,11,272000,86.41666666666667,No BP
WM,cuaresma,2023-03-12,459,15,0.032679738562091505,336.0,1.3661,153.85,15,994.0,6.46,3,12,459000,66.26666666666667,No BP
WM,cuaresma,2023-03-13,182,15,0.08241758241758242,140.0,1.3,153.85,11,854.5,5.55,3,13,182000,77.68181818181819,No BP
WM,cuaresma,2023-03-14,309,17,0.05501618122977346,250.0,1.236,176.47,17,1226.0,6.95,3,14,309000,72.11764705882354,No BP
WM,cuaresma,2023-03-15,284,18,0.06338028169014084,193.0,1.4715,200.0,15,1159.0,5.8,3,15,284000,77.26666666666667,No BP
WM,cuaresma,2023-03-16,327,18,0.05504587155963303,217.0,1.5069,200.0,17,1470.0,7.35,3,16,327000,86.47058823529412,No BP
WM,cuaresma,2023-03-17,299,15,0.05016722408026756,206.0,1.4515,171.82,16,1137.0,6.62,3,17,299000,71.0625,No BP
WM,cuaresma,2023-03-18,237,17,0.07172995780590717,170.0,1.3941,171.82,12,758.0,4.41,3,18,237000,63.166666666666664,No BP
WM,cuaresma,2023-03-19,272,16,0.058823529411764705,190.0,1.4316,171.82,11,679.0,3.95,3,19,272000,61.72727272727273,No BP
WM,cuaresma,2023-03-20,289,16,0.05536332179930796,203.0,1.4236,171.82,19,1589.5,9.25,3,20,289000,83.65789473684211,No BP
WM,cuaresma,2023-03-21,202,16,0.07920792079207921,123.0,1.6423,171.82,22,1372.5,7.99,3,21,202000,62.38636363636363,No BP
WM,cuaresma,2023-03-22,401,18,0.04488778054862843,279.0,1.4373,171.82,22,1887.0,10.98,3,22,401000,85.77272727272727,No BP
WM,cuaresma,2023-03-23,310,15,0.04838709677419355,230.0,1.3478,171.82,19,1381.5,8.04,3,23,310000,72.71052631578948,No BP
WM,cuaresma,2023-03-24,199,16,0.08040201005025126,151.0,1.3179,171.82,11,825.0,4.8,3,24,199000,75.0,No BP
WM,cuaresma,2023-03-25,369,16,0.04336043360433604,284.0,1.2993,171.82,25,1673.0,9.74,3,25,369000,66.92,No BP
WM,cuaresma,2023-03-26,284,16,0.056338028169014086,201.0,1.4129,171.82,10,823.0,4.79,3,26,284000,82.3,No BP
WM,cuaresma,2023-03-27,257,16,0.0622568093385214,178.0,1.4438,171.82,16,1165.0,6.78,3,27,257000,72.8125,No BP
WM,cuaresma,2023-03-28,144,16,0.1111111111111111,105.0,1.3714,171.82,22,1847.5,10.75,3,28,144000,83.97727272727273,No BP
WM,cuaresma,2023-03-29,260,17,0.06538461538461539,179.0,1.4525,171.82,6,450.0,2.62,3,29,260000,75.0,No BP
WM,cuaresma,2023-03-30,341,16,0.0469208211143695,256.0,1.332,171.82,19,1701.0,9.9,3,30,341000,89.52631578947368,No BP
WM,cuaresma,2023-03-31,316,17,0.05379746835443038,210.0,1.5048,171.82,36,1336.5,7.78,3,31,316000,37.125,No BP
WM,cuaresma,2023-03-02,2776,90,0.032420749279538905,833.0,3.3325,584.62,44,3440.0,5.88,3,2,2776000,78.18181818181819,No BP
WM,cuaresma,2023-03-03,2827,89,0.0314821365405023,1415.0,1.9979,584.62,28,2376.0,4.06,3,3,2827000,84.85714285714286,No BP
WM,cuaresma,2023-03-04,2776,90,0.032420749279538905,1470.0,1.8884,584.62,19,1545.0,2.64,3,4,2776000,81.3157894736842,No BP
WM,cuaresma,2023-03-05,3271,99,0.03026597370834607,1854.0,1.7643,584.62,14,1147.0,1.96,3,5,3271000,81.92857142857143,No BP
WM,cuaresma,2023-03-06,2568,79,0.030763239875389408,1274.0,2.0157,584.62,24,1934.0,3.31,3,6,2568000,80.58333333333333,No BP
WM,cuaresma,2023-03-07,2084,66,0.03166986564299424,908.0,2.2952,584.62,16,1277.5,2.19,3,7,2084000,79.84375,No BP
WM,cuaresma,2023-03-08,1787,47,0.02630106323447118,796.0,2.245,600.0,28,2263.0,3.77,3,8,1787000,80.82142857142857,No BP
WM,cuaresma,2023-03-09,1789,51,0.02850754611514813,804.0,2.2251,600.0,26,2140.0,3.57,3,9,1789000,82.3076923076923,No BP
WM,cuaresma,2023-03-10,2184,52,0.023809523809523808,954.0,2.2893,600.0,24,1993.0,3.32,3,10,2184000,83.04166666666667,No BP
WM,cuaresma,2023-03-11,2242,54,0.02408563782337199,1009.0,2.222,600.0,29,2331.5,3.89,3,11,2242000,80.39655172413794,No BP
WM,cuaresma,2023-03-12,1829,41,0.02241662110442865,707.0,2.587,600.0,29,2373.0,3.96,3,12,1829000,81.82758620689656,No BP
WM,cuaresma,2023-03-13,1462,54,0.036935704514363885,728.0,2.0082,600.0,18,1466.5,2.44,3,13,1462000,81.47222222222223,No BP
WM,cuaresma,2023-03-14,1897,59,0.03110173958882446,765.0,2.4797,670.59,31,2533.0,3.78,3,14,1897000,81.70967741935483,No BP
WM,cuaresma,2023-03-15,2219,67,0.030193780982424517,818.0,2.7127,900.0,28,2435.0,2.71,3,15,2219000,86.96428571428571,No BP
WM,cuaresma,2023-03-16,1677,59,0.035181872391174714,741.0,2.2632,900.0,25,2241.0,2.49,3,16,1677000,89.64,No BP
WM,cuaresma,2023-03-17,1267,33,0.026045777426992895,491.0,2.5804,628.11,18,1422.0,2.26,3,17,1267000,79.0,No BP
WM,cuaresma,2023-03-18,1322,48,0.036308623298033284,471.0,2.8068,628.11,18,1648.5,2.62,3,18,1322000,91.58333333333333,No BP
WM,cuaresma,2023-03-19,1640,57,0.03475609756097561,550.0,2.9818,628.11,43,3412.5,5.43,3,19,1640000,79.36046511627907,No BP
WM,cuaresma,2023-03-20,1698,55,0.032391048292108364,587.0,2.8927,628.11,43,3617.5,5.76,3,20,1698000,84.12790697674419,No BP
WM,cuaresma,2023-03-21,1824,54,0.029605263157894735,589.0,3.0968,628.11,31,2532.0,4.03,3,21,1824000,81.6774193548387,No BP
WM,cuaresma,2023-03-22,1746,49,0.028064146620847653,593.0,2.9444,628.11,34,2800.0,4.46,3,22,1746000,82.3529411764706,No BP
WM,cuaresma,2023-03-23,2100,50,0.023809523809523808,639.0,3.2864,628.11,30,2694.5,4.29,3,23,2100000,89.81666666666666,No BP
WM,cuaresma,2023-03-24,2393,54,0.022565816966151276,628.0,3.8105,628.11,38,3081.0,4.91,3,24,2393000,81.07894736842105,No BP
WM,cuaresma,2023-03-25,1759,54,0.030699260943718023,554.0,3.1751,628.11,43,3335.0,5.31,3,25,1759000,77.55813953488372,No BP
WM,cuaresma,2023-03-26,1907,54,0.02831672784478238,483.0,3.9482,628.11,49,3618.5,5.76,3,26,1907000,73.84693877551021,No BP
WM,cuaresma,2023-03-27,2155,58,0.02691415313225058,527.0,4.0892,628.11,44,3371.5,5.37,3,27,2155000,76.625,No BP
WM,cuaresma,2023-03-28,1938,60,0.030959752321981424,462.0,4.1948,628.11,42,3058.0,4.87,3,28,1938000,72.80952380952381,No BP
WM,cuaresma,2023-03-29,2841,56,0.019711369236184443,658.0,4.3176,628.11,48,3945.5,6.28,3,29,2841000,82.19791666666667,No BP
WM,cuaresma,2023-03-30,2257,61,0.02702702702702703,513.0,4.3996,628.11,48,3505.5,5.58,3,30,2257000,73.03125,No BP
WM,cuaresma,2023-03-31,1747,55,0.031482541499713794,395.0,4.4228,628.11,32,2356.0,3.75,3,31,1747000,73.625,No BP
WM,formula,2023-06-01,234,21,0.08974358974358974,174.0,1.3448,258.06,94,2061.5,7.99,6,1,234000,21.930851063829788,No BP
WM,formula,2023-06-02,1294,70,0.05409582689335394,668.0,1.9371,828.0,183,4132.5,4.99,6,2,1294000,22.581967213114755,No BP
WM,formula,2023-06-03,1157,70,0.06050129645635264,616.0,1.8782,828.0,149,3577.5,4.32,6,3,1157000,24.01006711409396,No BP
WM,formula,2023-06-04,729,61,0.08367626886145405,404.0,1.8045,756.0,559,13094.0,17.32,6,4,729000,23.42397137745975,No BP
WM,formula,2023-06-05,1428,67,0.0469187675070028,734.0,1.9455,864.97,1055,20571.0,23.78,6,5,1428000,19.498578199052133,BP
WM,formula,2023-06-06,1984,67,0.03377016129032258,1153.0,1.7207,864.97,356,8206.5,9.49,6,6,1984000,23.051966292134832,No BP
WM,formula,2023-06-07,454,14,0.030837004405286344,218.0,2.0826,150.0,36,911.0,6.07,6,7,454000,25.305555555555557,No BP
WM,formula,2023-06-08,211,13,0.061611374407582936,117.0,1.8034,150.0,24,534.5,3.56,6,8,211000,22.270833333333332,No BP
WM,formula,2023-06-09,113,13,0.11504424778761062,70.0,1.6143,150.0,89,2471.0,16.47,6,9,113000,27.764044943820224,No BP
WM,formula,2023-06-10,186,14,0.07526881720430108,117.0,1.5897,150.0,491,12852.0,85.68,6,10,186000,26.175152749490834,BP
WM,formula,2023-06-11,192,14,0.07291666666666667,103.0,1.8641,150.0,52,1302.0,8.68,6,11,192000,25.03846153846154,No BP
WM,formula,2023-06-12,486,15,0.030864197530864196,320.0,1.5188,150.0,111,2268.5,15.12,6,12,486000,20.436936936936938,No BP
WM,formula,2023-06-13,21,6,0.2857142857142857,13.0,1.6154,67.5,203,5504.5,81.55,6,13,21000,27.11576354679803,BP
WM,formula,2023-06-14,229,14,0.0611353711790393,145.0,1.5793,155.0,716,19503.0,125.83,6,14,229000,27.238826815642458,BP
WM,formula,2023-06-15,328,13,0.039634146341463415,184.0,1.7826,154.84,53,1484.0,9.58,6,15,328000,28.0,No BP
WM,formula,2023-06-16,475,14,0.029473684210526315,308.0,1.5422,154.84,94,2526.5,16.32,6,16,475000,26.877659574468087,No BP
WM,formula,2023-06-17,194,14,0.07216494845360824,112.0,1.7321,153.0,145,2886.0,18.86,6,17,194000,19.90344827586207,No BP
WM,formula,2023-06-18,267,12,0.0449438202247191,142.0,1.8803,153.0,62,1693.5,11.07,6,18,267000,27.31451612903226,No BP
WM,formula,2023-06-19,261,12,0.04597701149425287,136.0,1.9191,153.0,95,2340.5,15.3,6,19,261000,24.63684210526316,No BP
WM,formula,2023-06-20,203,13,0.06403940886699508,132.0,1.5379,155.0,52,1162.0,7.5,6,20,203000,22.346153846153847,No BP
WM,formula,2023-06-21,157,15,0.09554140127388536,104.0,1.5096,155.0,47,1022.0,6.59,6,21,157000,21.74468085106383,No BP
WM,formula,2023-06-22,294,13,0.04421768707482993,177.0,1.661,155.0,26,496.5,3.2,6,22,294000,19.096153846153847,No BP
WM,formula,2023-06-23,183,14,0.07650273224043716,106.0,1.7264,155.0,49,985.5,6.36,6,23,183000,20.112244897959183,No BP
WM,formula,2023-06-24,71,11,0.15492957746478872,55.0,1.2909,136.1,102,2139.5,15.72,6,24,71000,20.975490196078432,No BP
WM,formula,2023-06-25,83,13,0.1566265060240964,49.0,1.6939,136.1,21,432.0,3.17,6,25,83000,20.571428571428573,No BP
WM,formula,2023-06-26,163,16,0.09815950920245399,90.0,1.8111,163.0,50,1038.5,6.37,6,26,163000,20.77,No BP
WM,formula,2023-06-27,115,14,0.12173913043478261,66.0,1.7424,163.0,26,619.5,3.8,6,27,115000,23.826923076923077,No BP
WM,formula,2023-06-28,132,13,0.09848484848484848,58.0,2.2759,122.65,17,356.0,2.9,6,28,132000,20.941176470588236,No BP
WM,formula,2023-06-29,114,12,0.10526315789473684,51.0,2.2353,122.65,142,3108.0,25.34,6,29,114000,21.887323943661972,BP
WM,formula,2023-06-30,282,21,0.07446808510638298,124.0,2.2742,245.31,90,1960.0,7.99,6,30,282000,21.77777777777778,No BP
WM,formula,2023-05-03,604,36,0.059602649006622516,414.0,1.4589,466.67,120,3110.5,6.67,5,3,604000,25.920833333333334,No BP
WM,formula,2023-05-04,264,36,0.13636363636363635,164.0,1.6098,382.0,449,11257.0,29.47,5,4,264000,25.071269487750556,BP
WM,formula,2023-05-05,445,35,0.07865168539325842,258.0,1.7248,382.0,273,6188.0,16.2,5,5,445000,22.666666666666668,No BP
WM,formula,2023-05-06,633,33,0.052132701421800945,393.0,1.6107,375.0,111,2217.5,5.91,5,6,633000,19.97747747747748,No BP
WM,formula,2023-05-07,534,36,0.06741573033707865,349.0,1.5301,375.0,166,3701.5,9.87,5,7,534000,22.298192771084338,No BP
WM,formula,2023-05-08,422,34,0.08056872037914692,255.0,1.6549,375.0,501,11927.0,31.81,5,8,422000,23.806387225548903,BP
WM,formula,2023-05-09,87,14,0.16091954022988506,46.0,1.8913,180.35,110,2100.0,11.64,5,9,87000,19.09090909090909,No BP
WM,formula,2023-05-10,499,31,0.06212424849699399,292.0,1.7089,333.0,96,1906.0,5.72,5,10,499000,19.854166666666668,No BP
WM,formula,2023-05-11,652,31,0.04754601226993865,381.0,1.7113,333.0,195,3893.0,11.69,5,11,652000,19.964102564102564,No BP
WM,formula,2023-05-12,491,35,0.07128309572301425,283.0,1.735,389.0,136,2910.0,7.48,5,12,491000,21.397058823529413,No BP
WM,formula,2023-05-13,162,18,0.1111111111111111,92.0,1.7609,203.0,127,2407.0,11.86,5,13,162000,18.95275590551181,No BP
WM,formula,2023-05-14,131,18,0.13740458015267176,69.0,1.8986,203.0,206,5193.5,25.58,5,14,131000,25.211165048543688,BP
WM,formula,2023-05-15,425,28,0.06588235294117648,243.0,1.749,335.51,25,599.0,1.79,5,15,425000,23.96,No BP
WM,formula,2023-05-16,300,28,0.09333333333333334,177.0,1.6949,335.51,148,3327.5,9.92,5,16,300000,22.48310810810811,No BP
WM,formula,2023-05-17,778,33,0.042416452442159386,481.0,1.6175,369.0,433,11280.0,30.57,5,17,778000,26.05080831408776,BP
WM,formula,2023-05-18,384,33,0.0859375,214.0,1.7944,383.0,121,3159.0,8.25,5,18,384000,26.107438016528924,No BP
WM,formula,2023-05-19,218,27,0.12385321100917432,131.0,1.6641,336.0,164,3658.0,10.89,5,19,218000,22.304878048780488,No BP
WM,formula,2023-05-20,317,32,0.10094637223974763,206.0,1.5388,371.55,483,12163.5,32.74,5,20,317000,25.183229813664596,BP
WM,formula,2023-05-21,522,30,0.05747126436781609,297.0,1.7576,371.55,417,10564.5,28.43,5,21,522000,25.334532374100718,BP
WM,formula,2023-05-22,409,31,0.07579462102689487,247.0,1.6559,371.55,99,2549.5,6.86,5,22,409000,25.752525252525253,No BP
WM,formula,2023-05-23,808,34,0.04207920792079208,527.0,1.5332,371.55,354,8963.5,24.12,5,23,808000,25.320621468926554,BP
WM,formula,2023-05-24,654,55,0.08409785932721713,478.0,1.3682,716.46,492,12712.0,17.74,5,24,654000,25.83739837398374,No BP
WM,formula,2023-05-25,496,55,0.11088709677419355,385.0,1.2883,755.16,443,11544.5,15.29,5,25,496000,26.05981941309255,No BP
WM,formula,2023-05-26,1505,68,0.045182724252491695,652.0,2.3083,881.0,606,13167.5,14.95,5,26,1505000,21.72854785478548,No BP
WM,formula,2023-05-27,1410,69,0.04893617021276596,669.0,2.1076,881.0,534,13318.0,15.12,5,27,1410000,24.94007490636704,No BP
WM,formula,2023-05-28,1139,90,0.07901668129938542,552.0,2.0634,881.0,390,10138.5,11.51,5,28,1139000,25.996153846153845,No BP
WM,formula,2023-05-29,992,70,0.07056451612903226,539.0,1.8404,881.0,378,8816.5,10.01,5,29,992000,23.324074074074073,No BP
WM,formula,2023-05-30,1139,71,0.06233538191395961,643.0,1.7714,881.0,265,6679.5,7.58,5,30,1139000,25.20566037735849,No BP
WM,formula,2023-05-31,1029,66,0.0641399416909621,560.0,1.8375,880.4,582,14333.0,16.28,5,31,1029000,24.627147766323024,No BP
WM,formula,2023-04-01,113,13,0.11504424778761062,49.0,2.3061,181.82,69,1695.0,9.32,4,1,113000,24.565217391304348,No BP
WM,formula,2023-04-02,265,13,0.04905660377358491,124.0,2.1371,181.82,15,436.5,2.4,4,2,265000,29.1,No BP
WM,formula,2023-04-03,230,14,0.06086956521739131,113.0,2.0354,181.82,21,609.5,3.35,4,3,230000,29.023809523809526,No BP
WM,formula,2023-04-04,783,28,0.035759897828863345,381.0,2.0551,381.82,33,885.5,2.32,4,4,783000,26.833333333333332,No BP
WM,formula,2023-04-05,1899,54,0.02843601895734597,891.0,2.1313,781.82,88,2389.5,3.06,4,5,1899000,27.15340909090909,No BP
WM,formula,2023-04-06,863,55,0.06373117033603708,442.0,1.9525,781.82,82,2224.0,2.84,4,6,863000,27.121951219512194,No BP
WM,formula,2023-04-07,139,7,0.050359712230215826,79.0,1.7595,100.36,28,780.0,7.77,4,7,139000,27.857142857142858,No BP
WM,formula,2023-04-08,63,8,0.12698412698412698,34.0,1.8529,100.36,17,396.0,3.95,4,8,63000,23.294117647058822,No BP
WM,formula,2023-04-09,98,7,0.07142857142857142,54.0,1.8148,100.36,15,380.5,3.79,4,9,98000,25.366666666666667,No BP
WM,formula,2023-04-10,420,22,0.05238095238095238,198.0,2.1212,300.36,26,643.5,2.14,4,10,420000,24.75,No BP
WM,formula,2023-04-11,369,21,0.056910569105691054,217.0,1.7005,300.36,22,522.0,1.74,4,11,369000,23.727272727272727,No BP
WM,formula,2023-04-12,147,13,0.08843537414965986,73.0,2.0137,184.83,34,841.5,4.55,4,12,147000,24.75,No BP
WM,formula,2023-04-13,176,14,0.07954545454545454,98.0,1.7959,179.0,6,177.0,0.99,4,13,176000,29.5,No BP
WM,formula,2023-04-14,66,15,0.22727272727272727,34.0,1.9412,200.0,46,1142.5,5.71,4,14,66000,24.83695652173913,No BP
WM,formula,2023-04-15,70,6,0.08571428571428572,38.0,1.8421,61.38,15,375.0,6.11,4,15,70000,25.0,No BP
WM,formula,2023-04-16,66,8,0.12121212121212122,34.0,1.9412,61.38,21,506.0,8.24,4,16,66000,24.095238095238095,No BP
WM,formula,2023-04-17,78,8,0.10256410256410256,49.0,1.5918,61.38,31,836.0,13.62,4,17,78000,26.967741935483872,No BP
WM,formula,2023-04-18,29,4,0.13793103448275862,24.0,1.2083,61.38,73,1779.5,28.99,4,18,29000,24.376712328767123,BP
WM,formula,2023-04-19,40,5,0.125,21.0,1.9048,61.38,39,921.0,15.01,4,19,40000,23.615384615384617,No BP
WM,formula,2023-04-20,37,5,0.13513513513513514,21.0,1.7619,61.38,14,355.0,5.78,4,20,37000,25.357142857142858,No BP
WM,formula,2023-04-21,28,5,0.17857142857142858,15.0,1.8667,61.38,32,925.5,15.08,4,21,28000,28.921875,No BP
WM,formula,2023-04-22,36,4,0.1111111111111111,27.0,1.3333,61.38,11,303.0,4.94,4,22,36000,27.545454545454547,No BP
WM,formula,2023-04-23,24,4,0.16666666666666666,15.0,1.6,61.38,17,459.5,7.49,4,23,24000,27.029411764705884,No BP
WM,formula,2023-04-24,34,5,0.14705882352941177,20.0,1.7,61.38,13,284.0,4.63,4,24,34000,21.846153846153847,No BP
